|problem|case|correction|sep1|first_frame_bad|sep2|raw_dd_common|raw_dd_xing|raw_dd_info|raw_dd_vbri|raw_dd_id3v2|sep3|highest_tag|xing_present|lame_present|lame_valid|sep4|enc_delay|enc_padding|nogap_continued|nogap_continuation|sep5|bitrate_mode|bitrate_value|file
3717|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003717.mp3
3718|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003718.mp3
3719|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003719.mp3
3720|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003720.mp3
3721|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003721.mp3
3722|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003722.mp3
3723|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003723.mp3
3724|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003724.mp3
3725|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003725.mp3
3726|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003726.mp3
3727|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003727.mp3
3728|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003728.mp3
3729|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003729.mp3
3730|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003730.mp3
3731|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003731.mp3
3732|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003732.mp3
3733|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003733.mp3
3734|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003734.mp3
3735|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003735.mp3
3736|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003736.mp3
3737|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003737.mp3
3738|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003738.mp3
3739|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003739.mp3
3740|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003740.mp3
3741|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|948|no|no|___|UNK|UNK|0003741.mp3
3742|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003742.mp3
3743|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003743.mp3
3744|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003744.mp3
3745|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003745.mp3
3746|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003746.mp3
3747|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003747.mp3
3748|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003748.mp3
3749|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003749.mp3
3750|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003750.mp3
3751|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003751.mp3
3752|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|0|no|no|___|UNK|UNK|0003752.mp3
3753|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1668|no|no|___|UNK|UNK|0003753.mp3
3754|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1681|no|no|___|UNK|UNK|0003754.mp3
3755|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003755.mp3
3756|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003756.mp3
3757|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003757.mp3
3758|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003758.mp3
3759|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003759.mp3
3760|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003760.mp3
3761|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003761.mp3
3762|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003762.mp3
3763|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003763.mp3
3764|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003764.mp3
3765|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003765.mp3
3766|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003766.mp3
3767|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003767.mp3
3768|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003768.mp3
3769|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003769.mp3
3770|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003770.mp3
3771|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003771.mp3
3772|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003772.mp3
3773|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003773.mp3
3774|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003774.mp3
3775|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003775.mp3
3776|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003776.mp3
3777|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003777.mp3
3778|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003778.mp3
3779|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003779.mp3
3780|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003780.mp3
3781|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003781.mp3
3782|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003782.mp3
3783|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003783.mp3
3784|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003784.mp3
3785|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0003785.mp3
3786|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003786.mp3
3787|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003787.mp3
3788|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003788.mp3
3789|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003789.mp3
3790|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003790.mp3
3791|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003791.mp3
3792|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003792.mp3
3793|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003793.mp3
3794|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003794.mp3
3795|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003795.mp3
3796|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003796.mp3
3797|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003797.mp3
3798|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003798.mp3
3799|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003799.mp3
3800|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003800.mp3
3801|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003801.mp3
3802|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1224|no|no|___|UNK|UNK|0003802.mp3
3803|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003803.mp3
3804|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003804.mp3
3805|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003805.mp3
3806|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003806.mp3
3807|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003807.mp3
3808|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003808.mp3
3809|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003809.mp3
3810|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003810.mp3
3811|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003811.mp3
3812|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003812.mp3
3813|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003813.mp3
3814|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003814.mp3
3815|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003815.mp3
3816|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003816.mp3
3817|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003817.mp3
3818|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003818.mp3
3819|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003819.mp3
3820|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003820.mp3
3821|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003821.mp3
3822|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003822.mp3
3823|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003823.mp3
3824|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003824.mp3
3825|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003825.mp3
3826|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003826.mp3
3827|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003827.mp3
3828|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003828.mp3
3829|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003829.mp3
3830|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003830.mp3
3831|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003831.mp3
3832|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003832.mp3
3833|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003833.mp3
3834|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0003834.mp3
3835|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003835.mp3
3836|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003836.mp3
3837|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003837.mp3
3838|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003838.mp3
3839|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003839.mp3
3840|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003840.mp3
3841|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003841.mp3
3842|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003842.mp3
3843|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003843.mp3
3844|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003844.mp3
3845|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003845.mp3
3846|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003846.mp3
3847|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003847.mp3
3848|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003848.mp3
3849|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003849.mp3
3850|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003850.mp3
3851|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003851.mp3
3852|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003852.mp3
3853|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003853.mp3
3854|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003854.mp3
3855|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003855.mp3
3856|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003856.mp3
3857|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003857.mp3
3858|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003858.mp3
3859|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003859.mp3
3860|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003860.mp3
3861|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003861.mp3
3862|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003862.mp3
3863|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003863.mp3
3864|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003864.mp3
3865|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003865.mp3
3866|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003866.mp3
3867|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003867.mp3
3868|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003868.mp3
3869|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003869.mp3
3870|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003870.mp3
3871|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003871.mp3
3872|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003872.mp3
3873|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003873.mp3
3874|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003874.mp3
3875|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2054|no|no|___|UNK|UNK|0003875.mp3
3876|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003876.mp3
3877|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|948|no|no|___|UNK|UNK|0003877.mp3
3878|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003878.mp3
3879|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003879.mp3
3880|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003880.mp3
3881|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003881.mp3
3882|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003882.mp3
3883|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0003883.mp3
3884|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003884.mp3
3885|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003885.mp3
3886|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003886.mp3
3887|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003887.mp3
3888|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003888.mp3
3889|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003889.mp3
3890|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003890.mp3
3891|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003891.mp3
3892|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003892.mp3
3893|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003893.mp3
3894|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0003894.mp3
3895|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0003895.mp3
3896|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0003896.mp3
3897|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003897.mp3
3898|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003898.mp3
3899|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003899.mp3
3900|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003900.mp3
3901|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003901.mp3
3902|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003902.mp3
3903|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003903.mp3
3904|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003904.mp3
3905|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003905.mp3
3906|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003906.mp3
3907|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003907.mp3
3908|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003908.mp3
3909|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003909.mp3
3910|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003910.mp3
3911|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0003911.mp3
